Title,Release Date,Run Time,MPAA Film Rating,Rating,Genres,Webpage
Virgin Territory,2007,1h 37m,R,4.7,Costume Drama,https://www.imdb.com/title/tt0437954/?ref_=chtmvm_i_41
Virgin Territory,2007,1h 37m,R,4.7,Raunchy Comedy,https://www.imdb.com/title/tt0437954/?ref_=chtmvm_i_41
Virgin Territory,2007,1h 37m,R,4.7,Teen Comedy,https://www.imdb.com/title/tt0437954/?ref_=chtmvm_i_41
Virgin Territory,2007,1h 37m,R,4.7,Adventure,https://www.imdb.com/title/tt0437954/?ref_=chtmvm_i_41
Virgin Territory,2007,1h 37m,R,4.7,Comedy,https://www.imdb.com/title/tt0437954/?ref_=chtmvm_i_41
Virgin Territory,2007,1h 37m,R,4.7,Romance,https://www.imdb.com/title/tt0437954/?ref_=chtmvm_i_41
The Hunger Games: Sunrise on the Reaping,2026,,,,Dystopian Sci-Fi,https://www.imdb.com/title/tt32558705/?ref_=chtmvm_i_42
The Hunger Games: Sunrise on the Reaping,2026,,,,Teen Adventure,https://www.imdb.com/title/tt32558705/?ref_=chtmvm_i_42
The Hunger Games: Sunrise on the Reaping,2026,,,,Action,https://www.imdb.com/title/tt32558705/?ref_=chtmvm_i_42
The Hunger Games: Sunrise on the Reaping,2026,,,,Adventure,https://www.imdb.com/title/tt32558705/?ref_=chtmvm_i_42
The Hunger Games: Sunrise on the Reaping,2026,,,,Fantasy,https://www.imdb.com/title/tt32558705/?ref_=chtmvm_i_42
The Hunger Games: Sunrise on the Reaping,2026,,,,Sci-Fi,https://www.imdb.com/title/tt32558705/?ref_=chtmvm_i_42
The Hunger Games: Sunrise on the Reaping,2026,,,,Thriller,https://www.imdb.com/title/tt32558705/?ref_=chtmvm_i_42
The Electric State,2025,2h 5m,PG-13,5.9,Action Epic,https://www.imdb.com/title/tt7766378/?ref_=chtmvm_i_43
The Electric State,2025,2h 5m,PG-13,5.9,Adventure Epic,https://www.imdb.com/title/tt7766378/?ref_=chtmvm_i_43
The Electric State,2025,2h 5m,PG-13,5.9,Artificial Intelligence,https://www.imdb.com/title/tt7766378/?ref_=chtmvm_i_43
The Electric State,2025,2h 5m,PG-13,5.9,Dystopian Sci-Fi,https://www.imdb.com/title/tt7766378/?ref_=chtmvm_i_43
The Electric State,2025,2h 5m,PG-13,5.9,Epic,https://www.imdb.com/title/tt7766378/?ref_=chtmvm_i_43
The Electric State,2025,2h 5m,PG-13,5.9,Quest,https://www.imdb.com/title/tt7766378/?ref_=chtmvm_i_43
The Electric State,2025,2h 5m,PG-13,5.9,Sci-Fi Epic,https://www.imdb.com/title/tt7766378/?ref_=chtmvm_i_43
The Electric State,2025,2h 5m,PG-13,5.9,Urban Adventure,https://www.imdb.com/title/tt7766378/?ref_=chtmvm_i_43
The Electric State,2025,2h 5m,PG-13,5.9,Action,https://www.imdb.com/title/tt7766378/?ref_=chtmvm_i_43
The Electric State,2025,2h 5m,PG-13,5.9,Adventure,https://www.imdb.com/title/tt7766378/?ref_=chtmvm_i_43
Mission: Impossible - The Final Reckoning,2025,2h 49m,,,Adventure Epic,https://www.imdb.com/title/tt9603208/?ref_=chtmvm_i_44
Mission: Impossible - The Final Reckoning,2025,2h 49m,,,Action,https://www.imdb.com/title/tt9603208/?ref_=chtmvm_i_44
Mission: Impossible - The Final Reckoning,2025,2h 49m,,,Adventure,https://www.imdb.com/title/tt9603208/?ref_=chtmvm_i_44
Mission: Impossible - The Final Reckoning,2025,2h 49m,,,Thriller,https://www.imdb.com/title/tt9603208/?ref_=chtmvm_i_44
Final Destination: Bloodlines,2025,1h 50m,R,,Slasher Horror,https://www.imdb.com/title/tt9619824/?ref_=chtmvm_i_45
Final Destination: Bloodlines,2025,1h 50m,R,,Splatter Horror,https://www.imdb.com/title/tt9619824/?ref_=chtmvm_i_45
Final Destination: Bloodlines,2025,1h 50m,R,,Supernatural Horror,https://www.imdb.com/title/tt9619824/?ref_=chtmvm_i_45
Final Destination: Bloodlines,2025,1h 50m,R,,Horror,https://www.imdb.com/title/tt9619824/?ref_=chtmvm_i_45
The Two Popes,2019,2h 5m,PG-13,7.6,Docudrama,https://www.imdb.com/title/tt8404614/?ref_=chtmvm_i_46
The Two Popes,2019,2h 5m,PG-13,7.6,Biography,https://www.imdb.com/title/tt8404614/?ref_=chtmvm_i_46
The Two Popes,2019,2h 5m,PG-13,7.6,Comedy,https://www.imdb.com/title/tt8404614/?ref_=chtmvm_i_46
The Two Popes,2019,2h 5m,PG-13,7.6,Drama,https://www.imdb.com/title/tt8404614/?ref_=chtmvm_i_46
Star Wars: Episode III - Revenge of the Sith,2005,2h 20m,PG-13,7.6,Action Epic,https://www.imdb.com/title/tt0121766/?ref_=chtmvm_i_47
Star Wars: Episode III - Revenge of the Sith,2005,2h 20m,PG-13,7.6,Adventure Epic,https://www.imdb.com/title/tt0121766/?ref_=chtmvm_i_47
Star Wars: Episode III - Revenge of the Sith,2005,2h 20m,PG-13,7.6,Dark Fantasy,https://www.imdb.com/title/tt0121766/?ref_=chtmvm_i_47
Star Wars: Episode III - Revenge of the Sith,2005,2h 20m,PG-13,7.6,Epic,https://www.imdb.com/title/tt0121766/?ref_=chtmvm_i_47
Star Wars: Episode III - Revenge of the Sith,2005,2h 20m,PG-13,7.6,Fantasy Epic,https://www.imdb.com/title/tt0121766/?ref_=chtmvm_i_47
Star Wars: Episode III - Revenge of the Sith,2005,2h 20m,PG-13,7.6,Sci-Fi Epic,https://www.imdb.com/title/tt0121766/?ref_=chtmvm_i_47
Star Wars: Episode III - Revenge of the Sith,2005,2h 20m,PG-13,7.6,Space Sci-Fi,https://www.imdb.com/title/tt0121766/?ref_=chtmvm_i_47
Star Wars: Episode III - Revenge of the Sith,2005,2h 20m,PG-13,7.6,Tragedy,https://www.imdb.com/title/tt0121766/?ref_=chtmvm_i_47
Star Wars: Episode III - Revenge of the Sith,2005,2h 20m,PG-13,7.6,Action,https://www.imdb.com/title/tt0121766/?ref_=chtmvm_i_47
Star Wars: Episode III - Revenge of the Sith,2005,2h 20m,PG-13,7.6,Adventure,https://www.imdb.com/title/tt0121766/?ref_=chtmvm_i_47
Mufasa: The Lion King,2024,1h 58m,PG,6.6,Animal Adventure,https://www.imdb.com/title/tt13186482/?ref_=chtmvm_i_48
Mufasa: The Lion King,2024,1h 58m,PG,6.6,Computer Animation,https://www.imdb.com/title/tt13186482/?ref_=chtmvm_i_48
Mufasa: The Lion King,2024,1h 58m,PG,6.6,Adventure,https://www.imdb.com/title/tt13186482/?ref_=chtmvm_i_48
Mufasa: The Lion King,2024,1h 58m,PG,6.6,Animation,https://www.imdb.com/title/tt13186482/?ref_=chtmvm_i_48
Mufasa: The Lion King,2024,1h 58m,PG,6.6,Drama,https://www.imdb.com/title/tt13186482/?ref_=chtmvm_i_48
Mufasa: The Lion King,2024,1h 58m,PG,6.6,Family,https://www.imdb.com/title/tt13186482/?ref_=chtmvm_i_48
Mufasa: The Lion King,2024,1h 58m,PG,6.6,Fantasy,https://www.imdb.com/title/tt13186482/?ref_=chtmvm_i_48
Mufasa: The Lion King,2024,1h 58m,PG,6.6,Musical,https://www.imdb.com/title/tt13186482/?ref_=chtmvm_i_48
Twisters,2024,2h 2m,PG-13,6.5,Disaster,https://www.imdb.com/title/tt12584954/?ref_=chtmvm_i_49
Twisters,2024,2h 2m,PG-13,6.5,Action,https://www.imdb.com/title/tt12584954/?ref_=chtmvm_i_49
Twisters,2024,2h 2m,PG-13,6.5,Adventure,https://www.imdb.com/title/tt12584954/?ref_=chtmvm_i_49
Twisters,2024,2h 2m,PG-13,6.5,Thriller,https://www.imdb.com/title/tt12584954/?ref_=chtmvm_i_49
Wicked,2024,2h 40m,PG,7.5,Fairy Tale,https://www.imdb.com/title/tt1262426/?ref_=chtmvm_i_50
Wicked,2024,2h 40m,PG,7.5,Pop Musical,https://www.imdb.com/title/tt1262426/?ref_=chtmvm_i_50
Wicked,2024,2h 40m,PG,7.5,Fantasy,https://www.imdb.com/title/tt1262426/?ref_=chtmvm_i_50
Wicked,2024,2h 40m,PG,7.5,Musical,https://www.imdb.com/title/tt1262426/?ref_=chtmvm_i_50
Wicked,2024,2h 40m,PG,7.5,Romance,https://www.imdb.com/title/tt1262426/?ref_=chtmvm_i_50
Tombstone,1993,2h 10m,R,7.8,Costume Drama,https://www.imdb.com/title/tt0108358/?ref_=chtmvm_i_51
Tombstone,1993,2h 10m,R,7.8,Docudrama,https://www.imdb.com/title/tt0108358/?ref_=chtmvm_i_51
Tombstone,1993,2h 10m,R,7.8,Period Drama,https://www.imdb.com/title/tt0108358/?ref_=chtmvm_i_51
Tombstone,1993,2h 10m,R,7.8,Western Epic,https://www.imdb.com/title/tt0108358/?ref_=chtmvm_i_51
Tombstone,1993,2h 10m,R,7.8,Biography,https://www.imdb.com/title/tt0108358/?ref_=chtmvm_i_51
Tombstone,1993,2h 10m,R,7.8,Drama,https://www.imdb.com/title/tt0108358/?ref_=chtmvm_i_51
Tombstone,1993,2h 10m,R,7.8,History,https://www.imdb.com/title/tt0108358/?ref_=chtmvm_i_51
Tombstone,1993,2h 10m,R,7.8,Western,https://www.imdb.com/title/tt0108358/?ref_=chtmvm_i_51
Last Breath,2025,1h 33m,PG-13,6.6,Sea Adventure,https://www.imdb.com/title/tt14403504/?ref_=chtmvm_i_52
Last Breath,2025,1h 33m,PG-13,6.6,Drama,https://www.imdb.com/title/tt14403504/?ref_=chtmvm_i_52
Last Breath,2025,1h 33m,PG-13,6.6,Thriller,https://www.imdb.com/title/tt14403504/?ref_=chtmvm_i_52
Superman,2025,,,,Superhero,https://www.imdb.com/title/tt5950044/?ref_=chtmvm_i_53
Superman,2025,,,,Action,https://www.imdb.com/title/tt5950044/?ref_=chtmvm_i_53
Superman,2025,,,,Adventure,https://www.imdb.com/title/tt5950044/?ref_=chtmvm_i_53
Superman,2025,,,,Fantasy,https://www.imdb.com/title/tt5950044/?ref_=chtmvm_i_53
Superman,2025,,,,Sci-Fi,https://www.imdb.com/title/tt5950044/?ref_=chtmvm_i_53
The Monkey,2025,1h 38m,R,6.0,Dark Comedy,https://www.imdb.com/title/tt27714946/?ref_=chtmvm_i_54
The Monkey,2025,1h 38m,R,6.0,Splatter Horror,https://www.imdb.com/title/tt27714946/?ref_=chtmvm_i_54
The Monkey,2025,1h 38m,R,6.0,Horror,https://www.imdb.com/title/tt27714946/?ref_=chtmvm_i_54
The Woman in the Yard,2025,1h 28m,PG-13,5.1,Psychological Thriller,https://www.imdb.com/title/tt31314296/?ref_=chtmvm_i_55
The Woman in the Yard,2025,1h 28m,PG-13,5.1,Supernatural Horror,https://www.imdb.com/title/tt31314296/?ref_=chtmvm_i_55
The Woman in the Yard,2025,1h 28m,PG-13,5.1,Teen Drama,https://www.imdb.com/title/tt31314296/?ref_=chtmvm_i_55
The Woman in the Yard,2025,1h 28m,PG-13,5.1,Teen Horror,https://www.imdb.com/title/tt31314296/?ref_=chtmvm_i_55
The Woman in the Yard,2025,1h 28m,PG-13,5.1,Drama,https://www.imdb.com/title/tt31314296/?ref_=chtmvm_i_55
The Woman in the Yard,2025,1h 28m,PG-13,5.1,Horror,https://www.imdb.com/title/tt31314296/?ref_=chtmvm_i_55
The Woman in the Yard,2025,1h 28m,PG-13,5.1,Thriller,https://www.imdb.com/title/tt31314296/?ref_=chtmvm_i_55
Him,2025,R,,,Football,https://www.imdb.com/title/tt20990442/?ref_=chtmvm_i_56
Him,2025,R,,,Psychological Horror,https://www.imdb.com/title/tt20990442/?ref_=chtmvm_i_56
Him,2025,R,,,Horror,https://www.imdb.com/title/tt20990442/?ref_=chtmvm_i_56
Him,2025,R,,,Sport,https://www.imdb.com/title/tt20990442/?ref_=chtmvm_i_56
Heretic,2024,1h 51m,R,7.0,Psychological Horror,https://www.imdb.com/title/tt28015403/?ref_=chtmvm_i_57
Heretic,2024,1h 51m,R,7.0,Psychological Thriller,https://www.imdb.com/title/tt28015403/?ref_=chtmvm_i_57
Heretic,2024,1h 51m,R,7.0,Horror,https://www.imdb.com/title/tt28015403/?ref_=chtmvm_i_57
Heretic,2024,1h 51m,R,7.0,Thriller,https://www.imdb.com/title/tt28015403/?ref_=chtmvm_i_57
Once Upon a Time... in Hollywood,2019,2h 41m,R,7.6,Period Drama,https://www.imdb.com/title/tt7131622/?ref_=chtmvm_i_58
Once Upon a Time... in Hollywood,2019,2h 41m,R,7.6,Showbiz Drama,https://www.imdb.com/title/tt7131622/?ref_=chtmvm_i_58
Once Upon a Time... in Hollywood,2019,2h 41m,R,7.6,Comedy,https://www.imdb.com/title/tt7131622/?ref_=chtmvm_i_58
Once Upon a Time... in Hollywood,2019,2h 41m,R,7.6,Drama,https://www.imdb.com/title/tt7131622/?ref_=chtmvm_i_58
Jewel Thief: The Heist Begins,2025,1h 56m,,4.1,Action,https://www.imdb.com/title/tt27843798/?ref_=chtmvm_i_59
Jewel Thief: The Heist Begins,2025,1h 56m,,4.1,Adventure,https://www.imdb.com/title/tt27843798/?ref_=chtmvm_i_59
Jewel Thief: The Heist Begins,2025,1h 56m,,4.1,Thriller,https://www.imdb.com/title/tt27843798/?ref_=chtmvm_i_59
The Shawshank Redemption,1994,2h 22m,R,9.3,Epic,https://www.imdb.com/title/tt0111161/?ref_=chtmvm_i_60
The Shawshank Redemption,1994,2h 22m,R,9.3,Period Drama,https://www.imdb.com/title/tt0111161/?ref_=chtmvm_i_60
The Shawshank Redemption,1994,2h 22m,R,9.3,Prison Drama,https://www.imdb.com/title/tt0111161/?ref_=chtmvm_i_60
The Shawshank Redemption,1994,2h 22m,R,9.3,Drama,https://www.imdb.com/title/tt0111161/?ref_=chtmvm_i_60
A Real Pain,2024,1h 30m,R,7.1,Buddy Comedy,https://www.imdb.com/title/tt21823606/?ref_=chtmvm_i_61
A Real Pain,2024,1h 30m,R,7.1,Comedy,https://www.imdb.com/title/tt21823606/?ref_=chtmvm_i_61
A Real Pain,2024,1h 30m,R,7.1,Drama,https://www.imdb.com/title/tt21823606/?ref_=chtmvm_i_61
The Brutalist,2024,3h 36m,R,7.4,Epic,https://www.imdb.com/title/tt8999762/?ref_=chtmvm_i_62
The Brutalist,2024,3h 36m,R,7.4,Drama,https://www.imdb.com/title/tt8999762/?ref_=chtmvm_i_62
The Legend of Ochi,2025,1h 35m,PG,6.3,Quest,https://www.imdb.com/title/tt8866456/?ref_=chtmvm_i_63
The Legend of Ochi,2025,1h 35m,PG,6.3,Teen Fantasy,https://www.imdb.com/title/tt8866456/?ref_=chtmvm_i_63
The Legend of Ochi,2025,1h 35m,PG,6.3,Adventure,https://www.imdb.com/title/tt8866456/?ref_=chtmvm_i_63
The Legend of Ochi,2025,1h 35m,PG,6.3,Family,https://www.imdb.com/title/tt8866456/?ref_=chtmvm_i_63
The Legend of Ochi,2025,1h 35m,PG,6.3,Fantasy,https://www.imdb.com/title/tt8866456/?ref_=chtmvm_i_63
Fountain of Youth,2025,2h 5m,PG-13,,Adventure,https://www.imdb.com/title/tt27075958/?ref_=chtmvm_i_64
Fountain of Youth,2025,2h 5m,PG-13,,Fantasy,https://www.imdb.com/title/tt27075958/?ref_=chtmvm_i_64
Fountain of Youth,2025,2h 5m,PG-13,,Mystery,https://www.imdb.com/title/tt27075958/?ref_=chtmvm_i_64
The Alto Knights,2025,2h 3m,R,5.7,Docudrama,https://www.imdb.com/title/tt21815562/?ref_=chtmvm_i_65
The Alto Knights,2025,2h 3m,R,5.7,Gangster,https://www.imdb.com/title/tt21815562/?ref_=chtmvm_i_65
The Alto Knights,2025,2h 3m,R,5.7,Period Drama,https://www.imdb.com/title/tt21815562/?ref_=chtmvm_i_65
The Alto Knights,2025,2h 3m,R,5.7,True Crime,https://www.imdb.com/title/tt21815562/?ref_=chtmvm_i_65
The Alto Knights,2025,2h 3m,R,5.7,Biography,https://www.imdb.com/title/tt21815562/?ref_=chtmvm_i_65
The Alto Knights,2025,2h 3m,R,5.7,Crime,https://www.imdb.com/title/tt21815562/?ref_=chtmvm_i_65
The Alto Knights,2025,2h 3m,R,5.7,Drama,https://www.imdb.com/title/tt21815562/?ref_=chtmvm_i_65
The Alto Knights,2025,2h 3m,R,5.7,History,https://www.imdb.com/title/tt21815562/?ref_=chtmvm_i_65
Oppenheimer,2023,3h,R,8.3,Docudrama,https://www.imdb.com/title/tt15398776/?ref_=chtmvm_i_66
Oppenheimer,2023,3h,R,8.3,Epic,https://www.imdb.com/title/tt15398776/?ref_=chtmvm_i_66
Oppenheimer,2023,3h,R,8.3,Historical Epic,https://www.imdb.com/title/tt15398776/?ref_=chtmvm_i_66
Oppenheimer,2023,3h,R,8.3,Period Drama,https://www.imdb.com/title/tt15398776/?ref_=chtmvm_i_66
Oppenheimer,2023,3h,R,8.3,Psychological Drama,https://www.imdb.com/title/tt15398776/?ref_=chtmvm_i_66
Oppenheimer,2023,3h,R,8.3,Biography,https://www.imdb.com/title/tt15398776/?ref_=chtmvm_i_66
Oppenheimer,2023,3h,R,8.3,Drama,https://www.imdb.com/title/tt15398776/?ref_=chtmvm_i_66
Oppenheimer,2023,3h,R,8.3,History,https://www.imdb.com/title/tt15398776/?ref_=chtmvm_i_66
Interstellar,2014,2h 49m,PG-13,8.7,Adventure Epic,https://www.imdb.com/title/tt0816692/?ref_=chtmvm_i_67
Interstellar,2014,2h 49m,PG-13,8.7,Epic,https://www.imdb.com/title/tt0816692/?ref_=chtmvm_i_67
Interstellar,2014,2h 49m,PG-13,8.7,Quest,https://www.imdb.com/title/tt0816692/?ref_=chtmvm_i_67
Interstellar,2014,2h 49m,PG-13,8.7,Sci-Fi Epic,https://www.imdb.com/title/tt0816692/?ref_=chtmvm_i_67
Interstellar,2014,2h 49m,PG-13,8.7,Space Sci-Fi,https://www.imdb.com/title/tt0816692/?ref_=chtmvm_i_67
Interstellar,2014,2h 49m,PG-13,8.7,Time Travel,https://www.imdb.com/title/tt0816692/?ref_=chtmvm_i_67
Interstellar,2014,2h 49m,PG-13,8.7,Adventure,https://www.imdb.com/title/tt0816692/?ref_=chtmvm_i_67
Interstellar,2014,2h 49m,PG-13,8.7,Drama,https://www.imdb.com/title/tt0816692/?ref_=chtmvm_i_67
Interstellar,2014,2h 49m,PG-13,8.7,Sci-Fi,https://www.imdb.com/title/tt0816692/?ref_=chtmvm_i_67
Kraven the Hunter,2024,2h 7m,R,5.5,One-Person Army Action,https://www.imdb.com/title/tt8790086/?ref_=chtmvm_i_68
Kraven the Hunter,2024,2h 7m,R,5.5,Superhero,https://www.imdb.com/title/tt8790086/?ref_=chtmvm_i_68
Kraven the Hunter,2024,2h 7m,R,5.5,Action,https://www.imdb.com/title/tt8790086/?ref_=chtmvm_i_68
Kraven the Hunter,2024,2h 7m,R,5.5,Adventure,https://www.imdb.com/title/tt8790086/?ref_=chtmvm_i_68
Kraven the Hunter,2024,2h 7m,R,5.5,Thriller,https://www.imdb.com/title/tt8790086/?ref_=chtmvm_i_68
Life or Something Like It,2002,1h 43m,PG-13,5.8,Romantic Comedy,https://www.imdb.com/title/tt0282687/?ref_=chtmvm_i_69
Life or Something Like It,2002,1h 43m,PG-13,5.8,Comedy,https://www.imdb.com/title/tt0282687/?ref_=chtmvm_i_69
Life or Something Like It,2002,1h 43m,PG-13,5.8,Romance,https://www.imdb.com/title/tt0282687/?ref_=chtmvm_i_69
Gladiator,2000,2h 35m,R,8.5,Action Epic,https://www.imdb.com/title/tt0172495/?ref_=chtmvm_i_70
Gladiator,2000,2h 35m,R,8.5,Adventure Epic,https://www.imdb.com/title/tt0172495/?ref_=chtmvm_i_70
Gladiator,2000,2h 35m,R,8.5,Epic,https://www.imdb.com/title/tt0172495/?ref_=chtmvm_i_70
Gladiator,2000,2h 35m,R,8.5,Period Drama,https://www.imdb.com/title/tt0172495/?ref_=chtmvm_i_70
Gladiator,2000,2h 35m,R,8.5,Sword & Sandal,https://www.imdb.com/title/tt0172495/?ref_=chtmvm_i_70
Gladiator,2000,2h 35m,R,8.5,Action,https://www.imdb.com/title/tt0172495/?ref_=chtmvm_i_70
Gladiator,2000,2h 35m,R,8.5,Adventure,https://www.imdb.com/title/tt0172495/?ref_=chtmvm_i_70
Gladiator,2000,2h 35m,R,8.5,Drama,https://www.imdb.com/title/tt0172495/?ref_=chtmvm_i_70
Den of Thieves: Pantera,2025,2h 24m,R,6.3,Heist,https://www.imdb.com/title/tt8008948/?ref_=chtmvm_i_71
Den of Thieves: Pantera,2025,2h 24m,R,6.3,Action,https://www.imdb.com/title/tt8008948/?ref_=chtmvm_i_71
Den of Thieves: Pantera,2025,2h 24m,R,6.3,Crime,https://www.imdb.com/title/tt8008948/?ref_=chtmvm_i_71
Den of Thieves: Pantera,2025,2h 24m,R,6.3,Drama,https://www.imdb.com/title/tt8008948/?ref_=chtmvm_i_71
Den of Thieves: Pantera,2025,2h 24m,R,6.3,Thriller,https://www.imdb.com/title/tt8008948/?ref_=chtmvm_i_71
The Godfather,1972,2h 55m,R,9.2,Epic,https://www.imdb.com/title/tt0068646/?ref_=chtmvm_i_72
The Godfather,1972,2h 55m,R,9.2,Gangster,https://www.imdb.com/title/tt0068646/?ref_=chtmvm_i_72
The Godfather,1972,2h 55m,R,9.2,Tragedy,https://www.imdb.com/title/tt0068646/?ref_=chtmvm_i_72
The Godfather,1972,2h 55m,R,9.2,Crime,https://www.imdb.com/title/tt0068646/?ref_=chtmvm_i_72
The Godfather,1972,2h 55m,R,9.2,Drama,https://www.imdb.com/title/tt0068646/?ref_=chtmvm_i_72
The Odyssey,2026,,,,Action Epic,https://www.imdb.com/title/tt33764258/?ref_=chtmvm_i_73
The Odyssey,2026,,,,Adventure Epic,https://www.imdb.com/title/tt33764258/?ref_=chtmvm_i_73
The Odyssey,2026,,,,Fantasy Epic,https://www.imdb.com/title/tt33764258/?ref_=chtmvm_i_73
The Odyssey,2026,,,,Historical Epic,https://www.imdb.com/title/tt33764258/?ref_=chtmvm_i_73
The Odyssey,2026,,,,Action,https://www.imdb.com/title/tt33764258/?ref_=chtmvm_i_73
The Odyssey,2026,,,,Adventure,https://www.imdb.com/title/tt33764258/?ref_=chtmvm_i_73
The Odyssey,2026,,,,Fantasy,https://www.imdb.com/title/tt33764258/?ref_=chtmvm_i_73
The Odyssey,2026,,,,History,https://www.imdb.com/title/tt33764258/?ref_=chtmvm_i_73
Hell of a Summer,2023,1h 28m,R,5.5,Dark Comedy,https://www.imdb.com/title/tt21267296/?ref_=chtmvm_i_74
Hell of a Summer,2023,1h 28m,R,5.5,Slasher Horror,https://www.imdb.com/title/tt21267296/?ref_=chtmvm_i_74
Hell of a Summer,2023,1h 28m,R,5.5,Whodunnit,https://www.imdb.com/title/tt21267296/?ref_=chtmvm_i_74
Hell of a Summer,2023,1h 28m,R,5.5,Comedy,https://www.imdb.com/title/tt21267296/?ref_=chtmvm_i_74
Hell of a Summer,2023,1h 28m,R,5.5,Horror,https://www.imdb.com/title/tt21267296/?ref_=chtmvm_i_74
Hell of a Summer,2023,1h 28m,R,5.5,Mystery,https://www.imdb.com/title/tt21267296/?ref_=chtmvm_i_74
Heads of State,2025,PG-13,,,Action,https://www.imdb.com/title/tt13357520/?ref_=chtmvm_i_75
Heads of State,2025,PG-13,,,Thriller,https://www.imdb.com/title/tt13357520/?ref_=chtmvm_i_75
How to Train Your Dragon,2025,2h 5m,PG,,Sword & Sorcery,https://www.imdb.com/title/tt26743210/?ref_=chtmvm_i_76
How to Train Your Dragon,2025,2h 5m,PG,,Teen Adventure,https://www.imdb.com/title/tt26743210/?ref_=chtmvm_i_76
How to Train Your Dragon,2025,2h 5m,PG,,Teen Fantasy,https://www.imdb.com/title/tt26743210/?ref_=chtmvm_i_76
How to Train Your Dragon,2025,2h 5m,PG,,Action,https://www.imdb.com/title/tt26743210/?ref_=chtmvm_i_76
How to Train Your Dragon,2025,2h 5m,PG,,Adventure,https://www.imdb.com/title/tt26743210/?ref_=chtmvm_i_76
How to Train Your Dragon,2025,2h 5m,PG,,Comedy,https://www.imdb.com/title/tt26743210/?ref_=chtmvm_i_76
How to Train Your Dragon,2025,2h 5m,PG,,Drama,https://www.imdb.com/title/tt26743210/?ref_=chtmvm_i_76
How to Train Your Dragon,2025,2h 5m,PG,,Family,https://www.imdb.com/title/tt26743210/?ref_=chtmvm_i_76
How to Train Your Dragon,2025,2h 5m,PG,,Fantasy,https://www.imdb.com/title/tt26743210/?ref_=chtmvm_i_76
Dazed and Confused,1993,1h 43m,R,7.6,Coming-of-Age,https://www.imdb.com/title/tt0106677/?ref_=chtmvm_i_77
Dazed and Confused,1993,1h 43m,R,7.6,Stoner Comedy,https://www.imdb.com/title/tt0106677/?ref_=chtmvm_i_77
Dazed and Confused,1993,1h 43m,R,7.6,Teen Comedy,https://www.imdb.com/title/tt0106677/?ref_=chtmvm_i_77
Dazed and Confused,1993,1h 43m,R,7.6,Comedy,https://www.imdb.com/title/tt0106677/?ref_=chtmvm_i_77
Wolf Man,2025,1h 43m,R,5.6,Body Horror,https://www.imdb.com/title/tt4216984/?ref_=chtmvm_i_78
Wolf Man,2025,1h 43m,R,5.6,Werewolf Horror,https://www.imdb.com/title/tt4216984/?ref_=chtmvm_i_78
Wolf Man,2025,1h 43m,R,5.6,Horror,https://www.imdb.com/title/tt4216984/?ref_=chtmvm_i_78
V for Vengeance,2022,1h 26m,R,4.1,Action,https://www.imdb.com/title/tt15745084/?ref_=chtmvm_i_79
V for Vengeance,2022,1h 26m,R,4.1,Adventure,https://www.imdb.com/title/tt15745084/?ref_=chtmvm_i_79
V for Vengeance,2022,1h 26m,R,4.1,Horror,https://www.imdb.com/title/tt15745084/?ref_=chtmvm_i_79
V for Vengeance,2022,1h 26m,R,4.1,Thriller,https://www.imdb.com/title/tt15745084/?ref_=chtmvm_i_79
Lilo & Stitch,2025,1h 48m,PG,,Alien Invasion,https://www.imdb.com/title/tt11655566/?ref_=chtmvm_i_80
Lilo & Stitch,2025,1h 48m,PG,,Buddy Comedy,https://www.imdb.com/title/tt11655566/?ref_=chtmvm_i_80
Lilo & Stitch,2025,1h 48m,PG,,Sci-Fi Epic,https://www.imdb.com/title/tt11655566/?ref_=chtmvm_i_80
Lilo & Stitch,2025,1h 48m,PG,,Space Sci-Fi,https://www.imdb.com/title/tt11655566/?ref_=chtmvm_i_80
Lilo & Stitch,2025,1h 48m,PG,,Action,https://www.imdb.com/title/tt11655566/?ref_=chtmvm_i_80
Lilo & Stitch,2025,1h 48m,PG,,Adventure,https://www.imdb.com/title/tt11655566/?ref_=chtmvm_i_80
Lilo & Stitch,2025,1h 48m,PG,,Comedy,https://www.imdb.com/title/tt11655566/?ref_=chtmvm_i_80
Lilo & Stitch,2025,1h 48m,PG,,Drama,https://www.imdb.com/title/tt11655566/?ref_=chtmvm_i_80
Lilo & Stitch,2025,1h 48m,PG,,Family,https://www.imdb.com/title/tt11655566/?ref_=chtmvm_i_80
Lilo & Stitch,2025,1h 48m,PG,,Fantasy,https://www.imdb.com/title/tt11655566/?ref_=chtmvm_i_80
The Wild Robot,2024,1h 42m,PG,8.2,Artificial Intelligence,https://www.imdb.com/title/tt29623480/?ref_=chtmvm_i_81
The Wild Robot,2024,1h 42m,PG,8.2,Computer Animation,https://www.imdb.com/title/tt29623480/?ref_=chtmvm_i_81
The Wild Robot,2024,1h 42m,PG,8.2,Survival,https://www.imdb.com/title/tt29623480/?ref_=chtmvm_i_81
The Wild Robot,2024,1h 42m,PG,8.2,Animation,https://www.imdb.com/title/tt29623480/?ref_=chtmvm_i_81
The Wild Robot,2024,1h 42m,PG,8.2,Sci-Fi,https://www.imdb.com/title/tt29623480/?ref_=chtmvm_i_81
Speak No Evil,2024,1h 50m,R,6.8,Psychological Drama,https://www.imdb.com/title/tt27534307/?ref_=chtmvm_i_82
